Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF10-N1,Intensity DCAF10-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
O95644;F5H4S8;K7ER53,O95644;F5H4S8;K7ER53,3;3;2,3;3;2,3;3;2,"Nuclear factor of activated T-cells, cytoplasmic 1",NFATC1,"sp|O95644|NFAC1_HUMAN Nuclear factor of activated T-cells, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=NFATC1 PE=1 SV=3;tr|F5H4S8|F5H4S8_HUMAN Nuclear factor of-activated T-cells, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=NFATC1 PE=1 SV=1;tr|K7ER53|K7ER53_HUMA",3,3,4.2,4.03754943657932,3.97963032888006,25.548367336073,24.0756149389409
Q0D2K0,Q0D2K0,3,3,3,Magnesium transporter NIPA4,NIPAL4,sp|Q0D2K0|NIPA4_HUMAN Magnesium transporter NIPA4 OS=Homo sapiens OX=9606 GN=NIPAL4 PE=1 SV=3,3,3,18.2,4.03754943657932,3.97963032888006,24.8522429803658,25.0638575022734
O15226,O15226,3,3,3,NF-kappa-B-repressing factor,NKRF,sp|O15226|NKRF_HUMAN NF-kappa-B-repressing factor OS=Homo sapiens OX=9606 GN=NKRF PE=1 SV=2,3,3,4.5,4.03754943657932,3.97963032888006,24.7462215261033,24.340891612333
Q8WTT2,Q8WTT2,3,3,3,Nucleolar complex protein 3 homolog,NOC3L,sp|Q8WTT2|NOC3L_HUMAN Nucleolar complex protein 3 homolog OS=Homo sapiens OX=9606 GN=NOC3L PE=1 SV=1,3,3,5.9,4.03754943657932,3.97963032888006,25.2703138642724,25.7728875987313
Q14207;H0YET3,Q14207,3;1,3;1,3;1,Protein NPAT,NPAT,sp|Q14207|NPAT_HUMAN Protein NPAT OS=Homo sapiens OX=9606 GN=NPAT PE=1 SV=3,3,3,2.5,4.03754943657932,3.97963032888006,24.6795163925113,23.8872533451935
P13056;A0A087WUK4,P13056;A0A087WUK4,3;3,3;3,3;3,Nuclear receptor subfamily 2 group C member 1,NR2C1,sp|P13056|NR2C1_HUMAN Nuclear receptor subfamily 2 group C member 1 OS=Homo sapiens OX=9606 GN=NR2C1 PE=1 SV=2;tr|A0A087WUK4|A0A087WUK4_HUMAN Nuclear receptor subfamily 2 group C member 1 OS=Homo sapiens OX=9606 GN=NR2C1 PE=1 SV=1,3,3,8.1,4.03754943657932,3.97963032888006,24.9628314183747,23.5078488269455
Q12769;E9PR16;G3V198;E9PSI3,Q12769;E9PR16;G3V198,3;3;3;1,3;3;3;1,3;3;3;1,Nuclear pore complex protein Nup160,NUP160,sp|Q12769|NU160_HUMAN Nuclear pore complex protein Nup160 OS=Homo sapiens OX=9606 GN=NUP160 PE=1 SV=3;tr|E9PR16|E9PR16_HUMAN Nuclear pore complex protein Nup160 (Fragment) OS=Homo sapiens OX=9606 GN=NUP160 PE=1 SV=2;tr|G3V198|G3V198_HUMAN Nuclear pore comp,3,3,3.0,4.03754943657932,3.97963032888006,24.2009758101782,23.8351853444402
Q8NFH4,Q8NFH4,6,6,3,Nucleoporin Nup37,NUP37,sp|Q8NFH4|NUP37_HUMAN Nucleoporin Nup37 OS=Homo sapiens OX=9606 GN=NUP37 PE=1 SV=1,6,3,25.5,4.03754943657932,3.97963032888006,26.8591095189136,26.4437322338113
O15294;C9JZL3,O15294,3;1,3;1,3;1,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,OGT,sp|O15294|OGT1_HUMAN UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens OX=9606 GN=OGT PE=1 SV=3,3,3,5.3,4.03754943657932,3.97963032888006,26.0720404971286,22.691917276484
Q9NTK5;J3KQ32;C9JTK6,Q9NTK5;J3KQ32;C9JTK6,3;3;2,3;3;2,3;3;2,Obg-like ATPase 1,OLA1,sp|Q9NTK5|OLA1_HUMAN Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2;tr|J3KQ32|J3KQ32_HUMAN Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=1;tr|C9JTK6|C9JTK6_HUMAN Obg-like ATPase 1 (Fragment) OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=,3,3,10.1,4.03754943657932,3.97963032888006,24.8619747585477,24.1303728616821
Q6VY07;B4DF77;E9PNZ9;E9PSG7;H0YCU5,Q6VY07;B4DF77,3;2;1;1;1,3;2;1;1;1,3;2;1;1;1,Phosphofurin acidic cluster sorting protein 1,PACS1,sp|Q6VY07|PACS1_HUMAN Phosphofurin acidic cluster sorting protein 1 OS=Homo sapiens OX=9606 GN=PACS1 PE=1 SV=2;tr|B4DF77|B4DF77_HUMAN Phosphofurin acidic cluster sorting protein 1 OS=Homo sapiens OX=9606 GN=PACS1 PE=1 SV=1,3,3,4.2,4.03754943657932,3.97963032888006,24.392835177813,23.2312088734543
Q9UNF0;A0A0U1RR22;H0Y923;B0QYG7;B0QYG8,Q9UNF0;A0A0U1RR22,3;3;1;1;1,3;3;1;1;1,3;3;1;1;1,Protein kinase C and casein kinase substrate in neurons protein 2,PACSIN2,sp|Q9UNF0|PACN2_HUMAN Protein kinase C and casein kinase substrate in neurons protein 2 OS=Homo sapiens OX=9606 GN=PACSIN2 PE=1 SV=2;tr|A0A0U1RR22|A0A0U1RR22_HUMAN Protein kinase C and casein kinase substrate in neurons protein 2 (Fragment) OS=Homo sapiens,3,3,7.8,4.03754943657932,3.97963032888006,25.7237732090145,25.771981446467
O75781,O75781,3,3,3,Paralemmin-1,PALM,sp|O75781|PALM_HUMAN Paralemmin-1 OS=Homo sapiens OX=9606 GN=PALM PE=1 SV=2,3,3,12.9,23.2741233148015,23.0134705745847,24.5896086325806,24.8716413300978
Q9NRJ5,Q9NRJ5,11,3,3,Poly(A) polymerase beta,PAPOLB,sp|Q9NRJ5|PAPOB_HUMAN Poly(A) polymerase beta OS=Homo sapiens OX=9606 GN=PAPOLB PE=2 SV=1,11,3,19.7,23.6394246208064,23.234225758942,25.010221096779,25.1703172214392
Q86W56,Q86W56,3,3,3,Poly(ADP-ribose) glycohydrolase,PARG,sp|Q86W56|PARG_HUMAN Poly(ADP-ribose) glycohydrolase OS=Homo sapiens OX=9606 GN=PARG PE=1 SV=1,3,3,3.6,4.03754943657932,3.97963032888006,24.1217093006887,25.2125248831552
Q9Y6V0,Q9Y6V0,3,3,3,Protein piccolo,PCLO,sp|Q9Y6V0|PCLO_HUMAN Protein piccolo OS=Homo sapiens OX=9606 GN=PCLO PE=1 SV=5,3,3,1.3,4.03754943657932,3.97963032888006,22.7525439859293,24.4367608419954
P12004,P12004,3,3,3,Proliferating cell nuclear antigen,PCNA,sp|P12004|PCNA_HUMAN Proliferating cell nuclear antigen OS=Homo sapiens OX=9606 GN=PCNA PE=1 SV=1,3,3,12.6,23.1277191913569,21.6216727303688,25.3272826288055,24.6011623205125
Q53EL6,Q53EL6,3,3,3,Programmed cell death protein 4,PDCD4,sp|Q53EL6|PDCD4_HUMAN Programmed cell death protein 4 OS=Homo sapiens OX=9606 GN=PDCD4 PE=1 SV=2,3,3,9.2,4.03754943657932,3.97963032888006,25.447772868487,24.6433387731874
Q9NTI5,Q9NTI5,4,3,3,Sister chromatid cohesion protein PDS5 homolog B,PDS5B,sp|Q9NTI5|PDS5B_HUMAN Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens OX=9606 GN=PDS5B PE=1 SV=1,4,3,3.2,4.03754943657932,3.97963032888006,24.7429882209106,24.1235847802652
Q6P996;H3BND4,Q6P996;H3BND4,3;3,3;3,3;3,Pyridoxal-dependent decarboxylase domain-containing protein 1,PDXDC1,sp|Q6P996|PDXD1_HUMAN Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PDXDC1 PE=1 SV=2;tr|H3BND4|H3BND4_HUMAN Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PDXDC1 PE=1 SV=1,3,3,3.9,4.03754943657932,3.97963032888006,24.8577103520771,24.2487699113767
Q8IZL8;C9JFV4;E7EV54;I3L1P4;I3L4M7;I3L445,Q8IZL8;C9JFV4;E7EV54,3;3;2;1;1;1,3;3;2;1;1;1,3;3;2;1;1;1,"Proline-, glutamic acid- and leucine-rich protein 1",PELP1,"sp|Q8IZL8|PELP1_HUMAN Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=2;tr|C9JFV4|C9JFV4_HUMAN Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=2;tr|E7EV54|E7EV54_HUMA",3,3,3.7,4.03754943657932,3.97963032888006,23.8816636634979,23.4775369384295
Q9UHV9,Q9UHV9,3,3,3,Prefoldin subunit 2,PFDN2,sp|Q9UHV9|PFD2_HUMAN Prefoldin subunit 2 OS=Homo sapiens OX=9606 GN=PFDN2 PE=1 SV=1,3,3,22.7,24.0856170357649,24.1393833509397,24.705301219932,24.429819436852
P17858,P17858,4,4,3,"ATP-dependent 6-phosphofructokinase, liver type",PFKL,"sp|P17858|PFKAL_HUMAN ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6",4,3,7.6,4.03754943657932,3.97963032888006,25.6119491924283,25.065830587516
P78364;J3KQH6,P78364;J3KQH6,3;3,3;3,3;3,Polyhomeotic-like protein 1,PHC1,sp|P78364|PHC1_HUMAN Polyhomeotic-like protein 1 OS=Homo sapiens OX=9606 GN=PHC1 PE=1 SV=3;tr|J3KQH6|J3KQH6_HUMAN Polyhomeotic-like protein 1 OS=Homo sapiens OX=9606 GN=PHC1 PE=1 SV=1,3,3,5.1,4.03754943657932,3.97963032888006,24.8880434683007,24.0018720199549
Q86UU1;A0A087WZL0,Q86UU1,3;1,3;1,3;1,Pleckstrin homology-like domain family B member 1,PHLDB1,sp|Q86UU1|PHLB1_HUMAN Pleckstrin homology-like domain family B member 1 OS=Homo sapiens OX=9606 GN=PHLDB1 PE=1 SV=1,3,3,3.3,4.03754943657932,3.97963032888006,23.6405282737372,23.756845399379
P48426;H7BXS3;P78356;S4R320,P48426;H7BXS3,3;2;1;1,3;2;1;1,3;2;1;1,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,PIP4K2A,sp|P48426|PI42A_HUMAN Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens OX=9606 GN=PIP4K2A PE=1 SV=2;tr|H7BXS3|H7BXS3_HUMAN Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens OX=9606 GN=PIP4K2A PE=1 SV=1,3,3,8.1,4.03754943657932,3.97963032888006,23.6089640525876,25.1199299284704
Q9Y263;E5RIM3;H0YC16;H0YBW4,Q9Y263;E5RIM3,3;3;1;1,3;3;1;1,3;3;1;1,Phospholipase A-2-activating protein,PLAA,sp|Q9Y263|PLAP_HUMAN Phospholipase A-2-activating protein OS=Homo sapiens OX=9606 GN=PLAA PE=1 SV=2;tr|E5RIM3|E5RIM3_HUMAN Phospholipase A-2-activating protein OS=Homo sapiens OX=9606 GN=PLAA PE=1 SV=1,3,3,6.3,4.03754943657932,3.97963032888006,25.4468899461578,23.2097912673157
Q9Y4G2;K7EPF2;J3KRU0;K7EII8;J3KRL8,Q9Y4G2;K7EPF2;J3KRU0,3;2;2;1;1,3;2;2;1;1,3;2;2;1;1,Pleckstrin homology domain-containing family M member 1,PLEKHM1,sp|Q9Y4G2|PKHM1_HUMAN Pleckstrin homology domain-containing family M member 1 OS=Homo sapiens OX=9606 GN=PLEKHM1 PE=1 SV=3;tr|K7EPF2|K7EPF2_HUMAN Pleckstrin homology domain-containing family M member 1 (Fragment) OS=Homo sapiens OX=9606 GN=PLEKHM1 PE=1 SV=,3,3,4.1,23.8531953172153,23.8917773921652,24.4734550617965,24.4501666517431
P54277;Q3BDU3;Q5FBZ9;E9PC65;B7ZAA0;C9JF76;Q5FBZ4;C9JKP0;Q5FBZ7;C9J4L1;F8W8L1;Q5XG96;E9PC40,P54277;Q3BDU3;Q5FBZ9;E9PC65;B7ZAA0,5;4;4;4;3;2;2;1;1;1;1;1;1,5;4;4;4;3;2;2;1;1;1;1;1;1,3;3;3;3;1;2;2;1;1;1;1;1;1,PMS1 protein homolog 1,PMS1,sp|P54277|PMS1_HUMAN PMS1 protein homolog 1 OS=Homo sapiens OX=9606 GN=PMS1 PE=1 SV=1;tr|Q3BDU3|Q3BDU3_HUMAN PMS1 protein homolog 1 OS=Homo sapiens OX=9606 GN=PMS1 PE=1 SV=1;tr|Q5FBZ9|Q5FBZ9_HUMAN PMS1 nirs variant 1 OS=Homo sapiens OX=9606 GN=PMS1 PE=1 SV,5,3,6.4,4.03754943657932,3.97963032888006,25.4178324320001,25.6934920621348
Q8TF01,Q8TF01,3,3,3,Arginine/serine-rich protein PNISR,PNISR,sp|Q8TF01|PNISR_HUMAN Arginine/serine-rich protein PNISR OS=Homo sapiens OX=9606 GN=PNISR PE=1 SV=2,3,3,3.2,4.03754943657932,3.97963032888006,26.3494717042006,25.808748389387
P14859;P09086;Q9UKI9;U3KQ96;U3KQN1;H0YNW1;H0YLL6;A0A0C4DG88;B5ME60;H0YKT2;H0YLC5;A0A0A0MT46,P14859;P09086;Q9UKI9;U3KQ96;U3KQN1;H0YNW1;H0YLL6;A0A0C4DG88;B5ME60;H0YKT2;H0YLC5;A0A0A0MT46,3;3;3;3;3;3;3;3;3;3;2;2,3;3;3;3;3;3;3;3;3;3;2;2,3;3;3;3;3;3;3;3;3;3;2;2,"POU domain, class 2, transcription factor 1;POU domain, class 2, transcription factor 2;POU domain, class 2, transcription factor 3;POU domain protein",POU2F1;POU2F2;POU2F3,"sp|P14859|PO2F1_HUMAN POU domain, class 2, transcription factor 1 OS=Homo sapiens OX=9606 GN=POU2F1 PE=1 SV=2;sp|P09086|PO2F2_HUMAN POU domain, class 2, transcription factor 2 OS=Homo sapiens OX=9606 GN=POU2F2 PE=1 SV=3;sp|Q9UKI9|PO2F3_HUMAN POU domain, cl",3,3,4.8,4.03754943657932,3.97963032888006,25.0953088039999,24.5361143856929
Q6PFW1;F8W9A8;B7WPL9;O43314;A0A087WZV0;D6RBU4,Q6PFW1;F8W9A8;B7WPL9;O43314;A0A087WZV0,3;3;3;2;2;1,3;3;3;2;2;1,3;3;3;2;2;1,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1;Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2,PPIP5K1;PPIP5K2,sp|Q6PFW1|VIP1_HUMAN Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 OS=Homo sapiens OX=9606 GN=PPIP5K1 PE=1 SV=1;tr|F8W9A8|F8W9A8_HUMAN Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase OS=Homo sapiens OX=,3,3,3.6,4.03754943657932,3.97963032888006,25.1738661946432,24.9568631922182
P62140;C9J9S3;C9JP48;E7ETD8;F8WE71,P62140;C9J9S3;C9JP48;E7ETD8,6;5;5;3;1,6;5;5;3;1,3;3;3;1;0,Serine/threonine-protein phosphatase PP1-beta catalytic subunit;Serine/threonine-protein phosphatase,PPP1CB,sp|P62140|PP1B_HUMAN Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=3;tr|C9J9S3|C9J9S3_HUMAN Serine/threonine-protein phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=1;tr|C9JP48|C9,6,3,24.2,4.03754943657932,3.97963032888006,25.6005953348338,26.2591661215015
P63151;A0A590UJY3;Q66LE6;Q9Y2T4;E5RFR9,P63151;A0A590UJY3,5;4;1;1;1,5;4;1;1;1,3;2;0;0;0,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,PPP2R2A,sp|P63151|2ABA_HUMAN Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R2A PE=1 SV=1;tr|A0A590UJY3|A0A590UJY3_HUMAN Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B OS=Homo s,5,3,13.6,24.4371419696062,24.6967850390287,4.53479258161074,4.42757633222893
Q96BP3;F5H7P7;H0Y8N5;D6R9Q1,Q96BP3;F5H7P7,3;3;1;1,3;3;1;1,3;3;1;1,Peptidylprolyl isomerase domain and WD repeat-containing protein 1,PPWD1,sp|Q96BP3|PPWD1_HUMAN Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=PPWD1 PE=1 SV=1;tr|F5H7P7|F5H7P7_HUMAN Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=PPWD1 P,3,3,5.4,4.03754943657932,3.97963032888006,25.0038459047957,24.072347225107
Q96M27,Q96M27,3,3,3,Protein PRRC1,PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,3,3,9.0,23.1103633250873,23.4702308838117,25.4677769240164,25.2502107938972
P35998;C9JLS9,P35998,3;1,3;1,3;1,26S protease regulatory subunit 7,PSMC2,sp|P35998|PRS7_HUMAN 26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3,3,3,8.8,4.03754943657932,3.97963032888006,24.3118824352119,23.0065192132337
Q15042,Q15042,3,3,3,Rab3 GTPase-activating protein catalytic subunit,RAB3GAP1,sp|Q15042|RB3GP_HUMAN Rab3 GTPase-activating protein catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP1 PE=1 SV=3,3,3,4.4,4.03754943657932,3.97963032888006,24.2829848880848,23.7163866026212
Q5R372;A0A0C4DG54;A0A0U1RRM5,Q5R372;A0A0C4DG54;A0A0U1RRM5,3;3;2,3;3;2,3;3;2,Rab GTPase-activating protein 1-like,RABGAP1L,sp|Q5R372|RBG1L_HUMAN Rab GTPase-activating protein 1-like OS=Homo sapiens OX=9606 GN=RABGAP1L PE=1 SV=1;tr|A0A0C4DG54|A0A0C4DG54_HUMAN Rab GTPase-activating protein 1-like (Fragment) OS=Homo sapiens OX=9606 GN=RABGAP1L PE=1 SV=1;tr|A0A0U1RRM5|A0A0U1RRM5_H,3,3,3.7,4.03754943657932,3.97963032888006,24.2573147493385,24.8267742320875
A0A087WZ13;E9PAU2;Q8IY67,A0A087WZ13;E9PAU2;Q8IY67,3;3;2,3;3;2,3;3;2,Ribonucleoprotein PTB-binding 1,RAVER1,tr|A0A087WZ13|A0A087WZ13_HUMAN Ribonucleoprotein PTB-binding 1 OS=Homo sapiens OX=9606 GN=RAVER1 PE=1 SV=1;tr|E9PAU2|E9PAU2_HUMAN Ribonucleoprotein PTB-binding 1 OS=Homo sapiens OX=9606 GN=RAVER1 PE=1 SV=1;sp|Q8IY67|RAVR1_HUMAN Ribonucleoprotein PTB-bindin,3,3,6.2,4.03754943657932,3.97963032888006,25.0527497877722,24.1847258532807
P06400;A0A3B3IS71,P06400;A0A3B3IS71,3;3,3;3,3;3,Retinoblastoma-associated protein,RB1,sp|P06400|RB_HUMAN Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=2;tr|A0A3B3IS71|A0A3B3IS71_HUMAN Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1,3,3,3.2,4.03754943657932,3.97963032888006,24.2202962488387,24.1160075673399
Q9Y4C8;H0YIL2,Q9Y4C8,3;1,3;1,3;1,Probable RNA-binding protein 19,RBM19,sp|Q9Y4C8|RBM19_HUMAN Probable RNA-binding protein 19 OS=Homo sapiens OX=9606 GN=RBM19 PE=1 SV=3,3,3,3.6,4.03754943657932,3.97963032888006,22.9433862023695,24.6692012556936
Q9NW64;E5RJW4,Q9NW64,3;1,3;1,3;1,Pre-mRNA-splicing factor RBM22,RBM22,sp|Q9NW64|RBM22_HUMAN Pre-mRNA-splicing factor RBM22 OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1,3,3,8.8,4.03754943657932,3.97963032888006,23.719836652191,24.8744114556714
P38159;H0Y6E7;H3BT71;H3BR27;Q96E39;O75526;A0A1B0GUK8;H3BNC1,P38159;H0Y6E7;H3BT71;H3BR27;Q96E39;O75526;A0A1B0GUK8,4;4;4;3;2;2;2;1,4;4;4;3;2;2;2;1,3;3;3;2;1;1;1;1,"RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed;RNA binding motif protein, X-linked-like-1;RNA-binding motif protein, X-linked-like-2",RBMX;RBMXL1;RBMXL2,"sp|P38159|RBMX_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3;tr|H0Y6E7|H0Y6E7_HUMAN RNA-binding motif protein, X chromosome (Fragment) OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=2;tr|H3BT71|H3BT71_HUMAN RNA-binding mo",4,3,12.3,25.2704921001967,22.0722817952768,22.3255338449844,21.1283014975464
P48382;F8W689;H0Y4B4;F6S3S0;A0A0A0MT34;A0A0A0MSM9;F6X9D6;F6R6G4;F6UE82;A0A0A0MSQ2,P48382;F8W689;H0Y4B4,3;3;2;1;1;1;1;1;1;1,3;3;2;1;1;1;1;1;1;1,3;3;2;1;1;1;1;1;1;1,DNA-binding protein RFX5,RFX5,sp|P48382|RFX5_HUMAN DNA-binding protein RFX5 OS=Homo sapiens OX=9606 GN=RFX5 PE=1 SV=1;tr|F8W689|F8W689_HUMAN DNA-binding protein RFX5 (Fragment) OS=Homo sapiens OX=9606 GN=RFX5 PE=1 SV=1;tr|H0Y4B4|H0Y4B4_HUMAN DNA-binding protein RFX5 (Fragment) OS=Homo,3,3,5.5,4.03754943657932,3.97963032888006,24.8581373603962,24.2142307664962
Q13546,Q13546,3,3,3,Receptor-interacting serine/threonine-protein kinase 1,RIPK1,sp|Q13546|RIPK1_HUMAN Receptor-interacting serine/threonine-protein kinase 1 OS=Homo sapiens OX=9606 GN=RIPK1 PE=1 SV=3,3,3,4.9,4.03754943657932,3.97963032888006,24.4756211315868,25.1863137669534
Q8ND24;E9PN76,Q8ND24;E9PN76,3;3,3;3,3;3,RING finger protein 214,RNF214,sp|Q8ND24|RN214_HUMAN RING finger protein 214 OS=Homo sapiens OX=9606 GN=RNF214 PE=1 SV=2;tr|E9PN76|E9PN76_HUMAN RING finger protein 214 OS=Homo sapiens OX=9606 GN=RNF214 PE=1 SV=1,3,3,5.1,4.03754943657932,3.97963032888006,24.805922922843,23.5922918674382
P27635;F8W7C6;A0A087WV22;X1WI28;Q96L21;H7C123;H7C2C5,P27635;F8W7C6;A0A087WV22;X1WI28;Q96L21;H7C123;H7C2C5,3;3;3;3;2;2;2,3;3;3;3;2;2;2,3;3;3;3;2;2;2,60S ribosomal protein L10;60S ribosomal protein L10-like,RPL10;RPL10L,sp|P27635|RL10_HUMAN 60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=4;tr|F8W7C6|F8W7C6_HUMAN 60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=2;tr|A0A087WV22|A0A087WV22_HUMAN 60S ribosomal protein L10 OS=Homo sapiens O,3,3,16.8,4.03754943657932,3.97963032888006,25.045227400401,24.6319527981274
P62913;Q5VVC8,P62913;Q5VVC8,3;2,3;2,3;2,60S ribosomal protein L11,RPL11,sp|P62913|RL11_HUMAN 60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2;tr|Q5VVC8|Q5VVC8_HUMAN 60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2,3,3,21.9,23.9477974345542,24.543331129389,27.0678088641051,26.8042742267607
P84098;J3QR09;J3KTE4,P84098;J3QR09;J3KTE4,3;3;3,3;3;3,3;3;3,60S ribosomal protein L19;Ribosomal protein L19,RPL19,sp|P84098|RL19_HUMAN 60S ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3QR09|J3QR09_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3KTE4|J3KTE4_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19,3,3,17.9,4.03754943657932,3.97963032888006,25.2017610928108,26.0794450689574
P39023;G5E9G0;H7C422;F8WCR1;H7C3M2;B5MCW2,P39023;G5E9G0;H7C422;F8WCR1;H7C3M2;B5MCW2,3;3;2;2;2;2,3;3;2;2;2;2,3;3;2;2;2;2,60S ribosomal protein L3,RPL3,sp|P39023|RL3_HUMAN 60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2;tr|G5E9G0|G5E9G0_HUMAN 60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=1;tr|H7C422|H7C422_HUMAN 60S ribosomal protein L3 (Fragment) OS=Homo sapiens OX=9,3,3,8.7,22.379264556833,22.0464352866119,24.2467000128477,23.9090336522792
P62917;E9PP36;E9PKZ0;E9PKU4;G3V1A1,P62917;E9PP36;E9PKZ0;E9PKU4,3;2;2;2;1,3;2;2;2;1,3;2;2;2;1,60S ribosomal protein L8,RPL8,sp|P62917|RL8_HUMAN 60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2;tr|E9PP36|E9PP36_HUMAN 60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=1;tr|E9PKZ0|E9PKZ0_HUMAN 60S ribosomal protein L8 (Fragment) OS=Homo sapiens OX=9,3,3,20.6,24.4241908978986,24.3197581064803,24.5482203278047,24.3619207561046
P62280;M0QZC5;M0R1H5;M0R1H6,P62280;M0QZC5,3;3;1;1,3;3;1;1,3;3;1;1,40S ribosomal protein S11,RPS11,sp|P62280|RS11_HUMAN 40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3;tr|M0QZC5|M0QZC5_HUMAN 40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=1,3,3,25.9,22.9328520924537,22.7204004210926,25.133518133865,25.4947877261453
P62244;I3L3P7;I3L246;H3BN98;H3BVC7,P62244;I3L3P7;I3L246;H3BN98,3;3;2;2;1,3;3;2;2;1,3;3;2;2;1,40S ribosomal protein S15a,RPS15A,sp|P62244|RS15A_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2;tr|I3L3P7|I3L3P7_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=1;tr|I3L246|I3L246_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=,3,3,23.8,21.8046730394483,24.1249460798885,23.5056700774136,23.4338991710402
