ID,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N1,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N2,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N3,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N4,Intensity_L__Pulse_SILAC_BirA_JR_24H_N1,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N2,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N3,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N4
protein_1148,25.3749802497274,27.2823085141199,24.5796925437812,25.1503782244322,26.8272309347302,26.7157677417492,25.4134087003586,25.4585598128054
protein_1149,27.1002691547304,25.2262580210408,26.8801207316309,25.5031031904736,27.110404131337,27.2573980782178,27.7318626182479,24.9664311680879
protein_1150,26.9486419344174,26.8622957992363,25.577064053264,26.5881327186204,26.497866661957,26.5458281875479,27.1190564846015,25.15820008274
protein_1151,29.4366446591785,29.2910091175771,29.2267517785239,29.3482275526503,29.3342487550113,29.5426977538513,29.0249568807466,28.3254946808315
protein_1152,25.2485740776847,24.0321578980156,24.6578405386135,23.7303442854133,25.8616553749434,24.3362405657933,25.7549789610513,22.6474044448255
protein_1153,28.8973571798109,29.3849538032891,28.7457423067898,28.186329816856,28.3111946786292,28.9810899551719,28.3304075105822,27.774609067111
protein_1155,25.9477804135075,24.4806996161495,26.4647277850682,24.3683869454903,25.6941114034213,25.0667944952678,25.5378011906824,24.8277608462386
protein_1156,26.2158981788576,25.5421155257378,25.9429305108929,26.235030073091,27.4407860229392,25.7912926390843,26.5108708718185,26.2465173930669
protein_1157,26.1209834091122,26.0103549873985,27.1449404026452,26.2427760696517,27.4348773660484,27.1114961592281,28.4792009003222,27.6021230654458
protein_1158,26.6938520580405,27.0787375697547,26.8963588599639,26.4703913633231,27.0568590562004,27.0503072118119,26.9837096504222,25.7835982591542
protein_1159,25.475632612654,25.6319491885535,25.9920496262182,25.7916384251813,25.7118616676827,25.7010235486003,25.2793809690892,25.1188398832523
protein_1160,30.1474714114309,30.1358064200512,30.2169823908359,30.0561147182571,30.0571056496615,29.8225228572422,30.0846876900506,30.0103572281253
protein_1162,31.0405562075144,31.2490414890822,31.212866679067,31.838588433212,30.4602899358313,30.4403982868627,30.3074859544308,29.5953756245107
protein_1163,24.4183011998998,24.2579559519227,25.0888929570961,23.608856386769,24.7688576462902,23.4962906713595,24.1422280501688,23.7834935984816
protein_1165,29.8377280623023,30.0007804944858,29.8745192809223,29.8470624228049,28.9038691672033,29.3442115168091,29.0364907726017,29.7112354540941
protein_1166,25.6166174669417,25.9348439778836,25.0230268033935,24.7232447970517,24.6736719450061,25.2067720051478,25.1950547907245,25.0826650485781
protein_1168,26.60295191651,26.3406520396341,26.5522742688525,26.7585815953182,26.4255868195589,27.018192057955,26.8734279882266,26.8303214914842
protein_1170,26.9448787890405,27.8141710119631,27.5472117734943,27.2679367564459,26.2383536354522,26.9689308379157,27.601035094656,27.2605717525797
protein_1171,27.1706987594275,27.2987464933278,28.5127889468871,28.1008823245253,27.9509678876097,26.0615639541806,27.6982417555807,27.9705167400065
protein_1172,27.2564389606583,27.5150046378204,27.7193085914205,27.7034697434663,27.5086388195318,26.9881437676892,27.7581473634404,28.0048128099333
protein_1173,28.5313843212141,27.6508938459073,28.318384800002,28.5192245165341,28.7841744803329,28.3065782552877,28.5142793305655,28.9468797186149
protein_1175,29.8363534123261,29.1173946514845,29.9505394534973,29.3810483370269,30.0596923394353,29.69715168559,30.1206819489147,29.3323076815383
protein_1176,30.3607844465722,29.9628858073083,30.1765442974523,30.4027883204542,29.6571288097094,29.8763748700418,30.1044409472972,30.6132807410339
protein_1177,27.4756108772992,28.273136964596,28.0129027650782,28.2075811794484,28.34236497591,28.4422288950029,27.7024363829853,28.0295138567094
protein_1178,26.9867348505513,25.6709325677907,25.3335865988768,26.0427072142845,26.9092882090706,26.6858894182391,27.623383517115,26.590579358226
protein_1179,28.7864110514554,29.1585212694616,28.9388685108166,28.7265258257549,28.3902044974721,28.5870158000692,28.6171922055625,28.599227204745
protein_1180,22.3270258681672,24.9347670690134,25.5126441634016,25.1271878901727,25.4766532979251,25.086448958156,23.8097018051887,24.1816603575595
protein_1181,30.7968867592275,30.7438404755971,30.9335383091154,30.8175587528976,30.6486284756341,30.1729538542384,31.0072021803989,30.9948325206041
protein_1182,24.7915295352299,23.7159695960221,25.2410999712112,23.5917916923515,25.0852444446863,24.4927620369253,24.8876763642909,25.3022055419977
protein_1186,27.9396489916718,26.86699898217,27.7388117140138,28.1455477606614,27.568331420523,28.1357156825424,27.8382951318999,28.2960374706819
protein_1187,26.6938520580405,27.0642566319295,25.6355422793799,24.9993700853263,26.2924405485223,26.977210175932,26.624138713639,26.4780278317127
protein_1188,26.5542824593063,26.8221343519174,27.2642460032573,27.1695399513534,25.9593090241162,26.4495631910743,26.9051979983659,26.9722969590111
protein_1189,27.3176180996704,26.6566643066937,26.021959100719,26.2931421846509,26.9252621734172,27.4913073576521,27.7436259514422,27.0912044222096
protein_1190,25.8888540809712,27.4273890696095,27.3011362479199,27.1679067352142,25.4873502078858,25.8504108133769,25.3216816395926,25.9716540365395
protein_1191,26.191227151272,26.8322438859683,26.5292355281733,27.1685351140912,26.9644925922857,26.8596918899695,26.3954228206701,27.3121795539492
protein_1193,28.7772922084403,27.840375246147,27.8878719848705,28.7880526064019,27.6643011642085,28.3319024512076,27.3512775020962,28.3941907132838
protein_1194,26.2609860683861,24.770905271507,26.5047678038451,25.7766809454393,26.6114164248277,25.3744125700884,25.6488833949266,25.8188009272811
protein_1195,27.7743354581666,28.967474797842,29.1958627854471,28.54205082179,26.8887085876274,28.4212852367472,28.4745424175037,28.7982410708375
protein_1197,29.6926370781785,30.2259909236664,30.5174639699351,30.3881606188007,30.081918147,30.2226511920923,30.3860716198547,30.6882195052075
protein_1198,27.4435228036928,26.7810794979743,26.8062353317651,26.0789094998747,27.0624709387554,27.0968204874278,27.447673562752,27.2554871935896
protein_1200,28.3335056772786,28.4624228975125,28.0088023767323,28.8081532466631,28.5396411621151,28.3113629339109,27.8042858132298,28.1395540017972
protein_1202,28.1894392197048,27.5511993170045,28.1377297217805,28.0554693766782,27.9461828250443,27.8755153245087,27.8286864582168,28.5451181424241
protein_1204,28.4466308653046,28.9143963552626,28.7598399169761,28.8032655573709,28.8947091679178,28.8256009246372,29.2029041230914,29.2690063974755
protein_1205,25.218134391722,24.5305080089501,25.1026173652674,24.2157516562746,25.07600681776,24.1927208588059,26.1502494690802,25.4947775628422
protein_1208,25.8165276727945,24.5901262224569,25.2390886366869,24.4664107240248,25.621242644855,24.4109104208891,25.4255894979579,26.2131425886807
protein_1209,30.7101202805327,30.5801913890154,30.2802226308685,30.0463186820544,30.4597304625664,30.4241024790121,30.3589455537874,30.4551306632537
protein_1214,25.7660683531885,24.5149531947553,25.9574703742673,24.4892061774092,24.5444403894763,24.4129798726315,25.1691493494841,25.2396483550938
protein_1215,26.7898895617577,27.4724580371824,27.8070620065272,27.3559720998416,27.0269575704865,26.7247044597704,26.5036193695199,27.8675785985347
protein_1216,26.881244351233,25.5048865791006,25.4601552928664,25.4257780842848,26.837488605955,25.2885086960708,27.5705203602646,27.3858127945071
protein_1217,25.9062459327747,25.6663079483643,24.6647216023607,24.3989538452571,24.9512226456963,23.7175362639086,23.6604359147322,25.58995111747
protein_1218,23.6414365375719,21.9347978330535,22.9499128028607,23.073680319338,23.1994205110613,21.6685464688833,23.9458597082497,23.5731568560002
protein_1219,26.0659753958536,24.4873220757781,24.7588331407349,26.0111610364533,25.2856885319317,25.6242594082448,25.1607568225214,23.9954115447141
protein_1220,26.6792986996978,26.4662724131524,26.5811085591364,24.0151631999139,26.0750720008861,24.1434396976622,26.8133958036349,26.966661648964
protein_1222,24.6979380906065,23.631427289495,24.0977444049511,23.9686994170746,23.8039809030303,24.309582109463,24.3171787509509,24.2508084596777
protein_1223,27.4994843430043,27.2933729309972,27.3774789242201,27.5102794573941,28.1523709508072,27.7963109056627,27.5239942901118,26.9553245595907
protein_1224,24.6801288974895,25.0186652692159,25.1955584229708,25.207801290746,24.2338233204825,25.7530943753219,23.5465004725753,25.0797400635634
protein_1225,29.3641931643283,29.3152504052097,29.2758305376261,28.9643200115348,29.5261484046483,29.4416834759184,29.5490364350622,29.0329572089595
protein_1226,25.1498468020498,25.9856212047161,25.9781940787725,26.280989739464,25.6811147516485,26.0199092040625,25.5648449994764,25.8492703238535
protein_1228,27.7012134761263,28.5438435838986,27.7179277966705,28.2951806950645,28.5279820262229,28.8735599052923,27.6914637054779,26.9082240114532
protein_1229,25.7958034343168,26.6094557366857,26.2479437023056,25.4242213476251,24.3388075761563,23.8407591813819,23.8484035493082,25.1422908280136
protein_1230,27.1050542172958,25.7687064680306,26.9105493268798,27.3885921758009,26.7637418722101,25.3181959744301,26.4177459118411,27.3407344802081
protein_1231,24.8594378986484,24.1096911547467,25.9113183541053,25.427417152456,24.768038412341,24.0694208940448,24.7059463930203,25.2573536132195
protein_1234,29.1378893418957,29.3222860692234,29.0017274905243,28.671995975581,27.8923064017523,28.0033892165393,28.2787576134124,28.5720666124143
protein_1235,26.4263077353126,24.9164230505961,26.1273814767253,26.4726523699,26.5898984131023,25.545225574448,28.4028289498637,27.2524656438688
protein_1238,24.8779754095707,24.5349795947924,24.9065327442055,24.5448607327616,24.0139069110158,23.9908594569354,24.0699515733006,23.5989596012495
protein_1239,28.1920541475921,27.6043877161078,27.7537274407595,28.0508416420257,27.7338207688451,27.2168429274868,27.661771047579,27.6856315852586
protein_1241,28.0089818214368,27.5634383199426,27.7258962157301,27.4256519249528,28.4724883089908,28.406142272021,28.3501694163032,27.5548470217088
protein_1243,26.972172887898,27.4395006210641,27.2311251372829,26.6757845304842,26.5966997411848,26.7928385811053,27.2071584811619,27.2434579560423
protein_1244,23.4746759471308,23.87012192947,24.0295379125484,23.9360050257294,24.0357730691478,23.7997968600009,24.9685663006281,23.3982888804498
protein_1245,27.4351644992073,28.3646867190834,29.2943723881321,28.8357526729462,28.1668395907686,28.0662375952827,28.6942403942279,28.6591729862185
protein_1249,26.3560252364449,26.1755444173039,26.1300109813277,26.226727011761,26.888265158996,25.9746048744211,26.5691764430358,26.4248859773142
protein_1250,24.7816852371401,23.4747238789536,24.0159346746584,23.6450962882212,25.6666301791301,24.1520004819848,25.0050046751248,23.5193702713239
protein_1252,29.0018494877125,29.0988092256629,29.6936113356354,28.9634150125458,29.6299020734096,29.1753475255769,29.8430292403227,29.7747900590588
protein_1254,28.0136298764101,27.7304725221919,27.944916991921,27.3903171140316,27.8482439364277,28.0032938348963,27.4406477837775,27.9571816089746
protein_1255,27.1867863526108,27.4362445842315,27.8529874430244,27.8469839151979,27.0884714113596,27.0304127836192,27.2124767811482,28.0730870369986
protein_1256,32.8049912758903,32.657673807308,32.6967112380832,32.8750896315425,33.1574629971388,33.1862749891641,33.2590148835399,32.1921270575831
protein_1257,30.0877567583113,30.2477457969817,30.2745770057836,29.9154054195131,29.8699100836474,29.1746065474119,29.9075926607117,30.0604820708858
protein_1258,30.2214336205476,30.5579873050233,30.6546333331526,30.2834226300077,29.6191030462272,29.6109063622073,30.1051172936436,30.4151573344606
protein_1259,27.2397065262452,26.9055940397266,28.7583142241088,27.3571853291818,27.7285666196981,28.0506764708467,26.8716120209141,26.5148540021623
protein_1260,28.1041406521257,28.6500742990979,29.257101293267,30.1269971577703,28.372440148709,28.2184461276802,28.1573473382813,28.1226922087479
protein_1261,30.4492204233843,30.1046322496109,29.8634565088835,30.1103977348951,30.7225472368572,30.8928156482778,30.1975322309077,29.2274857638782
protein_1262,28.4416881270029,27.8330694035022,27.7905721874364,27.9628717405294,28.2275620537037,28.8939993875641,28.6041552649955,27.4638107708512
protein_1263,25.7697515651654,24.5909073242848,25.1492775150193,24.483561192406,25.8158975885099,25.7093035311605,24.3382658919303,24.8942139597239
protein_1264,32.5059070490255,32.7604119936179,32.9674498777538,32.9912847973453,33.032705554805,33.2513468491917,32.8284319622808,33.0947918931422
protein_1265,31.6071433184041,30.9510044994166,31.0181075401901,30.9487292534646,31.4596838299994,31.625914461676,31.5735046957245,30.0612916640838
protein_1266,25.8526085800189,24.2667813016989,24.579968948618,25.3724506932381,25.8794793998545,25.5891272538267,25.9724856787194,24.0351621435818
protein_1269,27.1624859242675,27.7950217738957,27.9352272126832,27.8742039164603,27.2265977146255,27.2535538790985,27.2605205000303,27.6376583202591
protein_1270,32.4654375103211,33.0740031067312,32.9662526717794,32.8217343564993,32.2670987079377,32.3786607551778,32.1305388359569,32.5410224282176
protein_1271,30.7650063426747,30.8833752887782,31.1676063833431,30.9906408807798,31.3342080589691,31.2532029864685,31.0109706951635,31.3252250853951
protein_1272,28.0918569149142,27.6009991178596,28.0924331957916,27.8601914212103,27.397428628699,26.6580474919878,27.202037292478,26.6927546402519
protein_1273,27.1101735196893,26.8109691373667,26.8214700237881,26.7206762913214,26.7033919815978,26.2582616131894,27.2767349912124,26.8351262646855
protein_1275,31.5958765828669,30.9550390168831,30.9699813780307,31.3820104092795,31.5640519398504,31.8296343095089,31.4440809439559,30.3897070590375
protein_1277,25.4745019397683,25.2088089112567,25.1080899447728,25.6385145298394,31.1216004393559,31.1736956815061,30.8768041460892,29.7274267583963
protein_1278,30.3909175037978,31.2737641530808,30.4700643016835,31.5422326626457,30.9624008620385,31.0128009206407,30.8946855389324,31.5349152605171
protein_1279,29.8514029991994,29.9520973062776,29.958899064935,29.8146913483129,29.7411138836072,29.8222525377659,29.7432784157698,29.8424134534151
protein_1280,35.7682401371524,35.6930854867264,36.0468384731162,35.9199794672846,36.2554069374963,36.2408613455435,35.8096936549155,35.3161601621722
protein_1281,31.913417404923,32.119225288286,32.2977635333652,32.2427516375774,31.9876206507269,31.8596787189424,31.8621319663153,31.039545495736
protein_1282,28.9963302420232,29.1760731675539,28.5227081343147,28.628766092025,29.3007780626838,29.0530743535864,28.6288497565562,27.3345864328702
protein_1283,31.3778570946297,31.7010294579818,31.6976568270843,31.3740642755145,31.5318995833348,31.2449575558797,31.4341567845193,31.5343322749054
protein_1284,30.0596674470387,30.5313252350813,30.7369382949564,30.876340259136,30.5367263580287,30.0581566597141,30.2894916328104,30.4542063524645
protein_1285,29.517252500186,29.2032646118097,29.5715668103147,29.2122513343005,28.7114042689736,28.8793142892067,29.1579434624738,28.9894690464904
protein_1286,28.7168822869394,27.2809629632143,27.221147312208,27.7393559083207,29.3236904352052,28.2385600984119,29.1476631537349,28.2930997514799
protein_1287,30.7639499730579,30.8854907690119,31.3390472147666,30.9480889297508,31.0726176601058,30.8696541781562,31.0090102309956,30.9615391797561
protein_1288,27.3137327041804,27.940677088086,28.106292044352,27.4565445964059,27.4652225495559,27.5601640285881,27.0235878574412,27.4686196229301
protein_1289,28.2762587986447,28.3771924281609,28.3528617627317,28.3575160329176,28.2573129741503,28.3697958238292,28.1042863093164,28.2515201103175
